filename,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023,paperId
ICLR_2020_491_content.json,2020,Provable Filter Pruning for Efficient Neural Networks,58,20,13,7,6,5,0,4,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Accept (Poster),Accepted,3,6,3,4,poor,ICLR_2020_491_paper.json,0,0,9,2,1,2,3,8,4,1,0,3,0,0,2,1,2,2,4,44,1,5,26,6,4,82,3,25,2,37,1,1,0,2,0,0,2,6,89,292,80,0,0,15,32,35,19,c44f236d7ac551f3d18f1e024f2502d3fb6e1228
ICLR_2020_279_content.json,2020,Transformer-XH: Multi-Evidence Reasoning with eXtra Hop Attention,31,25,5,4,2,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_279_paper.json,2,0,6,1,1,2,6,13,0,2,0,7,1,0,0,0,1,0,3,45,11,3,18,15,3,19,2,22,5,4,1,8,2,3,3,2,4,1,57,183,80,0,2,25,34,23,4,8382402fe166df3de499dac182e42baa51335926
ICLR_2020_20_content.json,2020,LAMOL: LAnguage MOdeling for Lifelong Language Learning,31,11,15,0,2,1,0,0,1,0,3,1,1,0,0,1,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,6,6,3,5,good,ICLR_2020_20_paper.json,3,1,3,3,1,1,2,5,0,1,0,1,1,0,1,0,0,0,3,26,3,0,22,13,1,16,1,6,3,6,1,3,0,2,3,1,0,4,53,138,81,0,0,10,30,44,17,3161e2b6787d304c29dddb7d5fc188ca41be7bda
ICLR_2020_18_content.json,2020,Diverse Trajectory Forecasting with Determinantal Point Processes,46,10,5,0,6,1,0,4,14,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_18_paper.json,1,0,2,1,3,0,2,5,0,0,1,6,0,1,0,0,1,0,1,24,6,1,24,14,0,41,2,23,1,11,16,1,0,1,0,0,0,2,50,193,81,0,6,18,24,35,8,fdfa7ccfd5f118f859baa1f57cf2748d79e6c27b
ICLR_2020_394_content.json,2020,On Solving Minimax Optimization Locally: A Follow-the-Ridge Approach,46,17,7,6,6,6,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_394_paper.json,3,0,7,2,1,2,4,4,0,1,0,4,0,1,1,0,0,2,4,36,8,1,36,6,1,64,3,27,7,9,0,1,1,1,0,0,4,1,98,268,81,0,1,27,34,20,2,d9b7936567117889cafd42bda8f9e857c777d990
ICLR_2020_530_content.json,2020,Monotonic Multihead Attention,21,11,2,0,1,1,0,0,0,2,7,1,0,0,2,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_530_paper.json,0,0,1,0,1,1,2,5,0,0,0,12,1,0,0,0,2,1,1,27,2,1,20,15,0,45,1,7,3,8,1,3,1,2,2,1,0,2,31,145,82,0,2,24,29,27,9,ee3c825e6bd1cd5bc3a8bb62a3dbab13ff1c5b73
ICLR_2020_148_content.json,2020,Continual Learning with Bayesian Neural Networks for Non-Stationary Data,46,6,2,1,11,5,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_148_paper.json,3,0,3,8,1,3,1,4,0,1,0,6,0,0,1,0,3,0,2,36,4,1,24,13,3,71,3,18,7,4,3,4,0,1,2,0,1,4,81,244,82,1,3,4,16,12,5,6c1c394765beb58affe881c22543f52d326c4b9e
ICLR_2020_555_content.json,2020,Finite Depth and Width Corrections to the Neural Tangent Kernel,24,17,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,8,7.33,good,ICLR_2020_555_paper.json,0,1,3,0,1,1,1,0,1,0,1,1,0,0,3,0,1,2,5,21,2,0,21,8,0,45,0,5,3,2,0,0,0,0,1,1,4,0,180,272,83,0,5,27,26,32,16,2d8591778f3af1bc98bee3fe9ac932282780abd9
ICLR_2020_441_content.json,2020,Infinite-horizon Off-Policy Policy Evaluation with Multiple Behavior Policies,20,5,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,3,5,good,ICLR_2020_441_paper.json,1,0,0,1,1,2,2,1,0,0,0,3,2,0,3,0,0,1,3,20,4,4,14,8,1,46,2,22,3,6,5,1,1,1,0,2,0,3,50,173,83,0,0,3,1,1,0,f68d160d9d782d5ee614b478aa42466e95a96574
ICLR_2020_408_content.json,2020,Robust anomaly detection and backdoor attack detection via differential privacy,32,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,Accept (Poster),Accepted,6,3,6,5,good,ICLR_2020_408_paper.json,2,0,6,2,0,2,0,4,0,2,0,2,1,0,2,0,2,0,2,27,4,1,44,22,2,48,1,13,7,12,0,4,3,0,3,0,1,0,59,224,83,0,0,21,31,36,20,7ad9822c1de2b61708b803e8a0a548718cefdeb5
ICLR_2020_133_content.json,2020,A Constructive Prediction of the Generalization Error Across Scales,50,18,17,3,4,1,2,1,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,6,8,1,5,good,ICLR_2020_133_paper.json,3,1,2,1,2,3,0,8,0,0,0,1,0,0,2,0,2,0,5,30,4,1,29,6,1,61,4,13,3,5,4,1,1,1,1,0,0,0,45,180,83,0,2,24,24,36,17,d28c18a3c2a0afdc0a8634d18345af8d36e1f948
ICLR_2020_383_content.json,2020,Weakly Supervised Disentanglement with Guarantees,28,15,5,1,8,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,8,3,6.33,good,ICLR_2020_383_paper.json,0,0,4,1,2,2,3,4,0,0,0,1,0,0,2,0,3,1,0,23,2,4,27,5,3,98,1,8,2,10,3,0,0,2,2,0,2,2,50,221,84,0,3,29,35,21,12,3185fd6ca0664a06ad0db58ea92142f0e97cb89e
ICLR_2020_183_content.json,2020,Augmenting Genetic Algorithms with Deep Neural Networks for Exploring the Chemical Space,32,14,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Accept (Poster),Accepted,8,3,6,5.67,good,ICLR_2020_183_paper.json,0,0,2,0,2,3,1,0,1,0,0,4,0,0,1,0,0,1,5,20,1,0,19,3,0,22,2,4,5,12,0,2,0,0,1,0,1,1,25,98,84,0,1,24,36,25,7,cbe6238afd650965a69eb77bc6eb07c183a10351
ICLR_2020_388_content.json,2020,Tensor Decompositions for Temporal Knowledge Base Completion,29,9,4,0,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_388_paper.json,1,0,4,0,1,6,4,3,1,0,0,9,4,0,1,0,1,0,10,45,3,2,11,3,0,32,4,8,4,7,3,0,0,1,1,0,2,1,29,111,84,0,1,12,29,54,20,16295bf304c42f920d0db24875f89a350cdd8e62
ICLR_2020_563_content.json,2020,Estimating counterfactual treatment outcomes over time through adversarially balanced representations,69,13,4,2,11,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,Accept (Spotlight),Accepted,6,6,8,6.67,good,ICLR_2020_563_paper.json,2,0,5,6,4,3,1,10,3,0,0,9,0,1,1,0,6,1,4,56,4,3,29,27,2,56,4,15,2,7,8,1,0,2,0,0,3,2,66,231,84,0,3,23,25,36,18,f0cdd98cfdd9fa4b7fa4dd67b561cbac6654d0cb
ICLR_2020_361_content.json,2020,Environmental drivers of systematicity and generalization in a situated agent,38,11,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_361_paper.json,2,2,4,2,4,3,0,1,1,0,0,0,0,0,2,0,3,1,0,25,1,2,25,16,1,47,5,3,3,6,1,0,0,2,2,0,4,5,44,167,84,0,2,35,31,18,6,ae3501afbe8f3f5cf1c5270fa00d0b65fc1c9484
ICLR_2020_33_content.json,2020,A Learning-based Iterative Method for Solving Vehicle Routing Problems,30,10,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_33_paper.json,1,0,1,1,3,3,2,5,0,0,0,5,0,0,1,1,0,1,3,27,8,1,17,8,0,38,1,12,7,17,1,4,1,0,0,0,0,0,28,143,85,0,0,14,35,48,11,3f1d79e8c9392836fb7083aea893eebb64fc4952
ICLR_2020_598_content.json,2020,Disagreement-Regularized Imitation Learning,34,16,4,3,3,4,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,Accept (Spotlight),Accepted,8,8,6,7.33,good,ICLR_2020_598_paper.json,0,0,0,3,0,2,0,5,0,1,1,14,0,0,4,0,1,0,0,31,0,1,18,7,2,32,1,7,1,14,1,0,0,0,1,2,3,2,46,138,85,0,2,18,22,10,7,913e9384a1440dbf860f6d8597953187237fa1b4
ICLR_2020_13_content.json,2020,Maxmin Q-learning: Controlling the Estimation Bias of Q-learning,18,5,1,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,3,8,5.67,good,ICLR_2020_13_paper.json,1,1,5,1,1,1,0,2,0,0,0,3,2,0,0,0,0,0,2,19,4,0,25,12,2,70,0,8,2,5,0,0,0,1,3,0,2,0,102,236,85,2,1,14,40,28,9,b9c529a242ffc453386befc6e95db204e7e9c603
ICLR_2020_574_content.json,2020,The Break-Even Point on Optimization Trajectories of Deep Neural Networks,50,23,7,6,7,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_574_paper.json,2,0,11,1,2,5,6,7,0,0,0,2,0,0,9,0,1,0,8,54,0,0,18,4,2,84,4,21,2,5,5,1,2,0,2,0,9,3,64,226,86,1,1,25,27,33,17,7d24c5910a1eb2564b8e5c962c444f1ce2864e04
ICLR_2020_181_content.json,2020,Imitation Learning via Off-Policy Distribution Matching,24,8,7,2,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_181_paper.json,1,0,4,5,2,2,0,2,0,0,0,6,0,0,0,0,0,1,6,29,0,0,23,10,0,27,6,7,4,6,0,1,0,6,0,1,3,6,31,131,88,0,1,15,36,39,21,f8ee037f8c82ad8a9b01eec935f024143193bd81
ICLR_2020_396_content.json,2020,Hyper-SAGNN: a self-attention based graph neural network for hypergraphs,29,11,6,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,Accept (Poster),Accepted,8,8,nan,8,good,ICLR_2020_396_paper.json,1,0,4,1,2,2,0,5,2,0,0,5,1,0,1,0,1,0,4,29,3,2,17,7,1,69,6,27,1,24,2,5,3,2,6,2,6,5,48,236,88,0,7,17,32,41,8,38b8c34c31f98fe43b0a478af24868365035cbb8
ICLR_2020_499_content.json,2020,Scale-Equivariant Steerable Networks,35,13,16,0,2,2,0,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_499_paper.json,0,0,1,1,0,1,1,5,0,0,0,10,0,0,1,1,1,0,5,27,0,1,15,4,3,48,2,19,2,6,0,5,3,3,2,2,0,3,57,175,89,1,1,22,32,32,14,44904a561644c3031af749d33328935dc8d3b366
ICLR_2020_307_content.json,2020,Towards neural networks that provably know when they don't know,47,21,0,11,9,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_307_paper.json,2,0,9,4,1,1,3,7,0,1,0,3,0,2,2,0,1,0,2,38,2,2,31,3,2,59,1,17,3,8,1,0,0,2,0,2,0,5,43,181,91,0,0,0,0,0,0,f74c2a9b1ec0d73f67e6fe70cf751c5dff9dc645
ICLR_2020_515_content.json,2020,Mixed Precision DNNs: All you need is a good parametrization,22,7,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_515_paper.json,0,0,0,3,0,1,1,4,0,1,0,1,1,1,1,0,1,0,1,16,0,1,25,7,2,48,2,23,1,11,0,2,3,0,1,0,3,2,88,219,91,1,2,17,38,37,8,def49f17b26869bbbf125d70feab099d9d85f756
ICLR_2020_302_content.json,2020,Curriculum Loss: Robust Learning and Generalization  against Label Corruption,34,13,1,3,8,5,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_302_paper.json,0,0,4,0,0,3,1,6,0,0,0,5,2,1,2,0,0,0,6,30,3,1,37,10,3,52,0,8,4,20,1,1,5,1,6,2,1,2,79,236,91,0,2,20,43,29,11,509f652d67a793a614633d4a5c236592d80b6522
ICLR_2020_487_content.json,2020,A Function Space View of Bounded Norm Infinite Width ReLU Nets: The Multivariate Case,35,10,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_487_paper.json,0,2,1,1,4,2,2,2,1,0,0,2,0,0,5,0,1,1,9,33,7,4,18,4,1,108,1,12,3,3,0,1,0,1,2,0,3,0,210,378,91,1,6,25,34,28,9,f03b51022418bc6fd600e231519c4b9d06fd14e8
ICLR_2020_325_content.json,2020,Controlling generative models with continuous factors of variations,32,8,17,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_325_paper.json,0,0,2,1,1,3,2,5,1,0,0,8,1,1,3,0,0,2,4,34,0,2,26,6,1,54,0,10,1,9,0,1,0,3,1,0,2,3,54,173,92,0,0,14,41,37,11,7809846c6ab7437976a2ef495204d745aad77d05
ICLR_2020_608_content.json,2020,The Ingredients of Real World Robotic Reinforcement Learning,50,21,13,4,2,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,Accept (Spotlight),Accepted,8,8,6,7.33,good,ICLR_2020_608_paper.json,0,1,6,0,1,2,1,7,1,1,0,5,0,0,0,0,3,0,2,30,0,1,30,17,1,39,3,15,3,13,3,0,1,3,0,0,1,1,35,166,92,0,1,20,39,37,10,2d85f63a193cd88741c8398ceb98c55e1e89387d
ICLR_2020_681_content.json,2020,SEED RL: Scalable and Efficient Deep-RL with Accelerated Central Inference,49,17,12,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Accept (Talk),Accepted,8,6,8,7.33,good,ICLR_2020_681_paper.json,2,0,6,1,3,2,1,6,2,1,0,3,3,0,2,0,1,0,6,39,3,1,26,9,2,14,2,16,0,5,1,0,0,0,0,2,1,3,45,130,93,0,2,23,40,30,7,89a6e3796aca72f370a1f1550f5759cea7eef382
ICLR_2020_594_content.json,2020,And the Bit Goes Down: Revisiting the Quantization of Neural Networks,45,10,3,1,4,0,0,1,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_594_paper.json,0,1,2,2,5,7,0,2,1,0,0,3,3,0,1,1,1,3,3,35,0,3,12,8,2,39,2,15,6,7,2,0,0,0,1,1,3,1,26,128,93,0,6,30,35,29,8,adce96bdd3f3093a90933f288106b67f20e094f6
ICLR_2020_423_content.json,2020,RIDE: Rewarding Impact-Driven Exploration for Procedurally-Generated Environments,62,29,9,10,6,6,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_423_paper.json,0,0,5,3,2,0,2,5,2,2,0,16,1,1,0,0,2,1,4,46,4,0,34,22,2,30,1,15,2,7,1,1,2,3,3,1,1,6,61,196,93,0,1,13,31,51,13,bebe8ffb0c357ac0c7eea2556f817b03ee22b570
ICLR_2020_368_content.json,2020,Certified Defenses for Adversarial Patches,28,17,15,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_368_paper.json,2,0,3,1,1,3,1,6,2,1,0,4,3,0,0,0,4,1,2,34,3,1,28,11,1,45,0,10,6,10,1,0,1,3,0,3,2,3,32,160,94,0,1,26,47,26,12,4c9ee8358d82afa960708391e2b8e83c4a737ae9
ICLR_2020_246_content.json,2020,Neural Module Networks for Reasoning over Text,29,13,2,2,0,1,0,0,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_246_paper.json,0,0,2,0,1,3,0,3,0,0,0,6,0,0,1,0,1,0,1,18,2,0,28,13,1,46,3,20,4,10,4,0,1,1,1,0,3,1,77,215,94,0,0,26,31,39,8,2d08cdc45bbed8cea283d92132b4b88a507a7303
ICLR_2020_668_content.json,2020,Fast Task Inference with Variational Intrinsic Successor Features,41,9,8,1,9,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Accept (Talk),Accepted,6,8,8,7.33,good,ICLR_2020_668_paper.json,0,0,4,6,3,4,2,5,0,0,1,1,0,1,2,0,1,0,3,33,1,0,22,18,1,33,0,5,5,8,3,1,2,0,0,1,3,2,49,154,94,0,4,14,36,40,6,55203cd25f9c03d7c6b691ba84e95bb82df0bc6f
ICLR_2020_406_content.json,2020,Learning Robust Representations via Multi-View Information Bottleneck,52,20,1,7,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,8,7.33,good,ICLR_2020_406_paper.json,0,0,1,8,4,3,3,6,0,0,0,2,1,0,5,0,2,0,5,40,4,3,31,19,1,32,1,9,3,8,1,0,2,1,2,1,1,1,96,216,94,0,0,9,32,58,23,81662913252a09d26b1459d1bcef9642284dceff
ICLR_2020_460_content.json,2020,Functional Regularisation for  Continual Learning with Gaussian Processes,36,5,5,0,8,2,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,Accept (Poster),Accepted,3,6,6,5,good,ICLR_2020_460_paper.json,1,0,0,3,1,0,2,6,0,0,0,2,0,0,1,0,3,0,4,23,5,2,23,14,1,52,6,13,5,6,3,0,0,1,1,0,1,0,61,194,94,0,10,30,30,31,16,0a6bd4bdfe9189cd7e7138c20844714cd975d27b
ICLR_2020_88_content.json,2020,Few-shot Text Classification with Distributional Signatures,54,22,14,2,4,3,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,Accept (Poster),Accepted,6,1,3,3.33,poor,ICLR_2020_88_paper.json,4,0,4,3,1,6,3,9,1,0,0,2,2,0,0,0,0,1,4,40,5,0,12,11,0,62,4,29,4,20,0,0,0,0,0,1,2,4,52,206,94,0,2,19,38,45,12,2579c9c2f74a01f382082fc2b1fbc04ba4834718
ICLR_2020_410_content.json,2020,Lagrangian Fluid Simulation with Continuous Convolutions,41,21,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_410_paper.json,2,0,3,0,2,0,0,9,0,1,0,3,1,0,0,0,2,0,5,28,5,1,6,0,2,44,1,30,2,12,2,2,0,0,1,0,3,3,33,147,95,0,0,26,29,44,17,46072c941f2c5308ba4d378f0af3c9e523a8dc79
ICLR_2020_3_content.json,2020,Reinforcement Learning Based Graph-to-Sequence Model for Natural Question Generation,73,27,34,0,6,3,2,0,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_3_paper.json,1,0,8,3,4,3,3,6,2,0,0,14,0,1,0,0,0,1,4,50,1,1,13,7,3,49,2,23,1,16,0,0,2,6,0,0,0,4,31,159,95,1,4,27,39,32,10,e47e6c814d2742527fdd352db13a5fd95b7ce24b
ICLR_2020_497_content.json,2020,Unrestricted Adversarial Examples via Semantic Manipulation,46,12,17,0,4,0,0,1,8,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_497_paper.json,0,0,3,0,5,1,2,8,1,1,0,4,1,0,1,0,1,0,3,31,4,0,22,7,2,60,1,13,2,16,2,0,2,1,1,0,1,0,35,169,96,0,7,29,33,31,9,d66c7ec5cdbf4df77789748d9173e2c4775933f0
ICLR_2020_6_content.json,2020,StructPool: Structured Graph Pooling via Conditional Random Fields,34,13,0,8,6,6,2,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_6_paper.json,3,0,3,4,1,0,1,6,0,0,0,10,1,0,0,0,1,1,2,33,3,0,18,6,1,29,3,25,4,14,0,1,2,1,1,2,0,3,53,166,96,0,2,22,40,40,17,6c252187647a437b32b163a295d62b65cda6e0fe
ICLR_2020_601_content.json,2020,Sequential Latent Knowledge Selection for Knowledge-Grounded Dialogue,47,27,0,5,4,1,0,0,0,8,9,2,0,0,0,1,1,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,8,6,8,7.33,good,ICLR_2020_601_paper.json,1,0,1,1,3,3,2,10,1,2,0,9,1,0,0,0,1,0,4,39,4,0,19,8,1,31,3,18,2,10,0,0,0,1,2,2,2,4,38,145,97,0,0,14,37,48,15,f866406e6111eece3be2a818706453818ca65579
ICLR_2020_227_content.json,2020,Thieves on Sesame Street! Model Extraction of BERT-based APIs,47,31,8,4,4,1,0,0,1,4,6,3,0,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,8,7.33,good,ICLR_2020_227_paper.json,1,0,6,5,1,1,0,7,0,1,0,1,2,0,1,0,2,0,6,34,0,2,32,10,2,41,0,11,0,12,3,2,6,1,1,0,2,4,37,166,98,0,2,24,41,36,12,ac713aebdcc06f15f8ea61e1140bb360341fdf27
ICLR_2020_541_content.json,2020,Learning to Control PDEs with Differentiable Physics,64,23,0,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Accept (Spotlight),Accepted,6,8,6,6.67,good,ICLR_2020_541_paper.json,2,2,2,2,3,3,1,4,1,2,0,1,0,0,0,0,0,1,3,27,2,3,56,17,1,70,5,25,5,18,1,1,0,2,6,1,0,3,101,317,99,0,1,22,40,42,8,a50fe3b47b06451f28ea9ab5d209c5297b03c402
ICLR_2020_387_content.json,2020,Network Randomization: A Simple Technique for Generalization in Deep Reinforcement Learning,57,25,10,10,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,3,Accept (Poster),Accepted,6,3,8,5.67,good,ICLR_2020_387_paper.json,1,0,2,12,3,2,3,6,1,6,0,7,3,2,0,0,6,2,5,61,1,2,11,15,0,31,4,15,4,18,2,0,1,3,2,1,3,1,40,154,99,0,2,20,46,36,13,d5c5bdbb1d0e137ba5316455627c7844ff685646
ICLR_2020_543_content.json,2020,A Signal Propagation Perspective for Pruning Neural Networks at Initialization,19,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,8,3,6,5.67,good,ICLR_2020_543_paper.json,0,1,5,1,2,0,2,1,0,1,0,3,1,0,4,0,0,0,3,24,1,2,38,4,0,53,4,7,4,10,1,0,0,0,1,0,0,2,61,188,100,0,4,29,38,30,12,e7907e7e7d470a12bdab5e6381ad12c4f832ea49
ICLR_2020_76_content.json,2020,A critical analysis of self-supervision or what we can learn from a single image,68,16,3,5,5,2,0,12,19,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,6,1,4.33,good,ICLR_2020_76_paper.json,3,0,3,4,1,3,2,6,0,3,0,3,1,0,1,0,0,0,2,32,2,2,26,5,3,40,2,7,0,19,1,1,0,3,2,1,2,4,34,154,101,0,5,26,44,31,10,3ed8624298e7c8947cf0a4ac987e412170aed4d0
ICLR_2020_102_content.json,2020,MACER: Attack-free and Scalable Robust Training via Maximizing Certified Radius,39,23,16,2,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,3,6,5.67,good,ICLR_2020_102_paper.json,0,0,2,2,3,3,2,7,0,5,0,6,5,0,2,0,0,2,1,40,8,1,18,12,2,48,1,20,1,6,1,0,2,1,3,1,1,1,64,191,101,1,0,29,31,42,11,4136cbc5f7f1fa34b91bf7bd335b173afaaf68d6
ICLR_2020_677_content.json,2020,Restricting the Flow: Information Bottlenecks for Attribution,44,13,10,3,5,7,0,1,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,Accept (Talk),Accepted,8,8,8,8,good,ICLR_2020_677_paper.json,1,0,9,8,1,1,1,6,3,0,0,6,1,0,2,0,1,0,2,42,1,1,21,3,1,51,4,21,2,4,0,0,0,4,2,1,3,3,72,194,102,0,6,26,41,30,15,3652bf81b1c875ac344c03afb076a73b40656895
ICLR_2020_640_content.json,2020,CATER: A diagnostic dataset for Compositional Actions & TEmporal Reasoning,88,18,5,4,5,1,1,6,8,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,Accept (Talk),Accepted,8,8,8,8,good,ICLR_2020_640_paper.json,0,0,7,0,6,3,3,7,0,0,1,6,3,1,2,0,0,0,4,43,2,1,27,7,1,54,3,9,2,9,3,1,0,3,2,0,5,1,28,158,102,0,2,20,36,46,16,f696ea202d5f2af57c66b6f9f2783f124399e0dd
ICLR_2020_217_content.json,2020,DeepV2D: Video to Depth with Differentiable Structure from Motion,58,14,4,0,1,0,0,6,20,0,0,0,7,1,0,0,0,0,0,5,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_217_paper.json,3,0,3,7,3,1,1,14,0,2,0,5,0,1,0,0,3,1,6,50,2,2,9,9,2,50,3,22,3,12,0,1,1,3,0,2,4,4,39,168,102,0,8,16,36,44,20,dfb22535ada5e35b9ed3523499127003e4afc00d
ICLR_2020_58_content.json,2020,Rethinking Softmax Cross-Entropy Loss for Adversarial Robustness,68,34,5,5,12,11,0,1,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_58_paper.json,0,0,16,6,4,8,7,6,2,2,0,2,0,0,3,0,0,1,10,67,4,1,36,11,1,53,2,13,2,7,0,0,2,3,2,0,2,2,67,208,102,0,4,32,36,31,17,c68cd22de315a14587120e98bb02fdcf51edec46
ICLR_2020_481_content.json,2020,Dynamic Model Pruning with Feedback,49,22,8,10,10,3,0,0,6,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_481_paper.json,0,1,7,4,1,3,3,7,2,4,1,7,1,0,1,0,4,0,4,50,2,1,21,6,1,26,3,8,3,8,0,0,4,0,4,2,2,4,32,127,102,0,2,20,48,39,11,c71da533053d79ad267b1d74814a43dda7c584fb
